,country,volume,cases,deaths,index,nn-score_avg,textblob-score_avg,vader-score_avg,native-score_avg
1145,Scotland,151,44,2622,0,0.02322580645161291,0.06365271259929176,-0.01453986687147978,0.22256016385048644
1146,Northern Ireland,18,0,1929,0,0.4083333333333334,0.1486400190418047,0.28574,-0.038888888888888896
1147,Wales,72,0,1831,0,-0.15093954248366015,0.04874982021428102,0.01834194240196079,0.4048202614379085
1148,England,546,764,50746,0,-0.0361775732590472,0.05828751831346993,0.02177847953279862,0.13182593728398906
1149,Scotland,111,35,2539,0,0.14993715961457896,0.05537015401475091,0.09266839687194525,0.05482009030396127
1150,Northern Ireland,11,0,0,0,-0.08333333333333333,-0.011649042508417534,-0.22653749999999995,-0.125
1151,Wales,59,0,0,0,0.8066666666666666,0.19200005749458868,0.1564966666666667,0.4
1152,England,735,787,49248,0,-0.01474981916563889,0.05133007599395434,-0.009820933302042019,0.18115287993837073
1153,Scotland,130,42,2137,0,0.06456858116968266,0.04783990896463573,0.04657272751114607,0.25247274362144545
1154,Northern Ireland,14,0,3576,0,-0.13492063492063489,0.014805753109324499,-0.14262896825396829,0.5873015873015873
1155,Wales,72,0,2764,0,0.03147893772893773,0.07694431603088131,0.17727805059523807,0.03823260073260073
1156,England,867,767,46853,0,0.11777204666522181,0.06848252842812995,-0.048917038258727626,0.2239804725852971
1157,Scotland,144,42,2464,0,0.11096713954398964,0.07819358442998216,0.0720430023794464,0.18384928164814315
1158,Northern Ireland,23,0,1662,0,-0.1444444444444445,0.1290852974186307,0.2753961111111111,0.3185185185185185
1159,Wales,83,0,4011,0,-0.050292844410491463,0.07132421059490712,-0.17448072001527884,0.17694805194805194
1160,England,989,899,53180,0,-0.0031656517571107354,0.0600318687669956,-0.06580742908295102,0.1803116950533816
1161,Scotland,244,37,1905,0,0.07930195252775898,0.05285740885537743,0.061261994490276736,0.18833524898041026
1162,Northern Ireland,24,0,1801,0,-0.22710622710622708,0.044401755651755644,-0.24283049450549452,0.08608058608058605
1163,Wales,81,0,1898,0,-0.010984848484848486,-0.008296147074201024,-0.20103983682983678,-0.09000582750582752
1164,England,788,944,54940,0,0.10904876654859813,0.07189827061679166,-0.03814735759276384,0.2257883125343011
1165,Scotland,169,40,2529,0,0.045627240143369184,0.04026550741094471,-0.008307816180235555,0.2054889912954429
1166,Northern Ireland,22,0,1378,0,0.26495726495726496,0.0380676036926037,0.08958354700854702,0.40170940170940167
1167,Wales,73,0,2069,0,-0.1875,0.06182493347737364,-0.17002725694444448,0.19212962962962962
1168,England,881,972,56060,0,0.050600609728363916,0.06644373270920764,-0.08293042826808962,0.139450780020312
1169,Scotland,167,48,2039,0,-0.0849613091633359,0.020318873310602073,-0.09061009352608577,-0.07083254990396981
1170,Northern Ireland,17,0,1985,0,-0.25,0.02067460317460317,-0.18024513888888893,-0.027777777777777773
1171,Wales,80,0,2238,0,0.1461111111111111,0.06603329002450091,-0.15274452777777778,0.2261111111111111
1172,England,538,1029,46841,0,0.013576640901895733,0.0749954635904326,-0.03647664617808369,0.1350290754165312
1173,Scotland,112,44,2649,0,-0.026526441551908447,0.052983713347872226,0.0797819706973527,0.10673772244230648
1174,Northern Ireland,9,0,1410,0,0.13888888888888887,-0.04646246693121695,-0.015344444444444447,0.0
1175,Wales,67,0,1718,0,-0.11166666666666666,0.05941507168243275,0.09278755555555557,0.15555555555555556
1176,England,796,1031,61757,0,0.05820830837528412,0.07803744582202687,-0.018185280347262966,0.1721556240145596
1177,Scotland,157,42,2309,0,-0.050250848964032695,0.0117037228354378,-0.004071912122589887,0.059654035383348146
1178,Northern Ireland,17,0,1500,0,-0.25,0.0631935801467051,0.2242375,-0.06944444444444443
1179,Wales,88,0,2487,0,-0.19110576923076922,0.0812751855891504,-0.10497650240384615,0.0024038461538461522
1180,England,716,1062,54257,0,0.010393163717612444,0.053046796859541084,-0.05153394731946273,0.13013574817948648
1181,Scotland,117,38,1865,0,0.12280407764278731,0.018545591995153852,0.03209341060373319,0.25705906996229577
1182,Northern Ireland,12,0,1442,0,0.03968253968253971,0.20761148904006047,0.2796309523809524,0.5317460317460317
1183,Wales,65,0,2373,0,-0.20833333333333331,0.02286432892917266,-0.11727016666666662,0.12
1184,England,669,1127,50291,0,0.04331338063202288,0.0516526822993735,-0.07973601476299069,0.058695518280989734
1185,Scotland,155,59,1877,0,-0.18608665877216762,0.06003548442177397,0.024394429574885988,0.2688542989351938
1186,Northern Ireland,15,0,1112,0,0.20833333333333334,0.13229129088504085,0.21606041666666664,0.20833333333333334
1187,Wales,75,0,1660,0,0.21940476190476188,0.10830057515390941,0.14451610019841266,0.15140873015873013
1188,England,745,1151,41835,0,0.0384302055033572,0.05945570291692166,-0.004566860819058047,0.09487868159039675
1189,Scotland,192,48,1782,0,-0.09416046319272123,-0.005442418784677432,-0.04814166457451466,-0.03951817948022882
1190,Northern Ireland,16,0,759,0,0.33809523809523806,0.00945301226551225,-0.13203976190476194,0.4047619047619047
1191,Wales,70,0,1793,0,0.17563025210084032,0.024882191649808063,-0.01765691176470591,0.20777310924369746
1192,England,695,1238,41121,0,0.05209726146064182,0.08037923306740045,0.03899309959635914,0.19130415938689513
1193,Scotland,114,51,1875,0,0.03525835866261399,0.035847341749865674,0.04152712455469491,0.1530672941791679
1194,Northern Ireland,10,0,1205,0,0.24444444444444444,0.24618686868686865,0.11886333333333331,0.37777777777777777
1195,Wales,67,0,1332,0,-0.06617647058823528,0.07513024502730384,0.13059877450980395,0.0735294117647059
1196,England,727,1244,42898,0,0.06592623667052008,0.06914653205996152,0.0016236019594172556,0.16668119389115124
1197,Scotland,155,51,1949,0,-0.007210174392337585,0.05778672466991031,0.13519632282913166,0.21014231499051234
